## Mon Sep  5 19:04:09 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_vhf90vum --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_vhf90vum --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_vhf90vum/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
Bo_00015	411476.BACOVA_00029	1.45e-299	816.0	COG4974@1|root,COG4974@2|Bacteria,4NI44@976|Bacteroidetes,2FMEV@200643|Bacteroidia,4AP1Z@815|Bacteroidaceae	976|Bacteroidetes	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Arm-DNA-bind_5,Phage_int_SAM_5,Phage_integrase
Bo_00017	411476.BACOVA_00032	1.08e-106	308.0	COG2963@1|root,COG2963@2|Bacteria,4NZ21@976|Bacteroidetes,2FTK9@200643|Bacteroidia,4ARGV@815|Bacteroidaceae	976|Bacteroidetes	L	COG2963 Transposase and inactivated derivatives	-	-	-	ko:K07483	-	-	-	-	ko00000	-	-	-	HTH_28,HTH_Tnp_1
Bo_00018	411476.BACOVA_00033	0.0	922.0	COG5434@1|root,COG5434@2|Bacteria,4NID5@976|Bacteroidetes,2FMZR@200643|Bacteroidia,4AMUM@815|Bacteroidaceae	976|Bacteroidetes	M	Belongs to the glycosyl hydrolase 28 family	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_28
Bo_00019	483215.BACFIN_07293	9.61e-160	457.0	COG4733@1|root,COG4733@2|Bacteria,4NINK@976|Bacteroidetes,2FNNZ@200643|Bacteroidia,4AP59@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG07966 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	Alginate_lyase,Laminin_G_3
Bo_00023	411476.BACOVA_00041	1.14e-296	808.0	COG3182@1|root,COG3182@2|Bacteria,4NEXX@976|Bacteroidetes,2FPEY@200643|Bacteroidia,4AMU2@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location CytoplasmicMembrane, score	piuB	-	-	-	-	-	-	-	-	-	-	-	PepSY,PepSY_TM
Bo_00024	411476.BACOVA_00042	0.0	938.0	COG4166@1|root,COG4166@2|Bacteria,4NU34@976|Bacteroidetes,2FPV0@200643|Bacteroidia,4AM9W@815|Bacteroidaceae	976|Bacteroidetes	E	Domain of unknown function (DUF4374)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4374
Bo_00025	657309.BXY_12370	0.0	1157.0	COG4206@1|root,COG4206@2|Bacteria,4NE1W@976|Bacteroidetes,2FME0@200643|Bacteroidia,4AKK9@815|Bacteroidaceae	976|Bacteroidetes	H	Psort location OuterMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	CarbopepD_reg_2,OMP_b-brl_3,Plug,TonB_dep_Rec
Bo_00026	411476.BACOVA_00044	0.0	928.0	COG1501@1|root,COG1501@2|Bacteria,4PKHN@976|Bacteroidetes,2G04N@200643|Bacteroidia	976|Bacteroidetes	G	Alpha-galactosidase	-	-	-	-	-	-	-	-	-	-	-	-	Melibiase_2,NPCBM
Bo_00027	411476.BACOVA_00045	0.0	1340.0	COG5434@1|root,COG5434@2|Bacteria,4PMSZ@976|Bacteroidetes,2FW35@200643|Bacteroidia	2|Bacteria	M	COG NOG08779 non supervised orthologous group	-	-	4.2.2.8	ko:K19052	-	-	-	-	ko00000,ko01000	-	PL12	-	Beta_helix,Chondroitinas_B,Glyco_hydro_28,Hepar_II_III,Hepar_II_III_N,Pectate_lyase_3
Bo_00028	411476.BACOVA_00046	0.0	1177.0	COG3693@1|root,COG3693@2|Bacteria,4NE1E@976|Bacteroidetes,2FNP0@200643|Bacteroidia,4APHE@815|Bacteroidaceae	976|Bacteroidetes	G	Glycosyl hydrolase family 10	-	-	-	-	-	-	-	-	-	-	-	-	CBM_4_9,Glyco_hydro_10
Bo_00029	411476.BACOVA_00047	0.0	979.0	COG3507@1|root,COG3507@2|Bacteria,4NK5P@976|Bacteroidetes,2G2PV@200643|Bacteroidia,4ANX5@815|Bacteroidaceae	976|Bacteroidetes	G	Belongs to the glycosyl hydrolase 43 family	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_43
Bo_00030	411476.BACOVA_00048	2.5e-169	472.0	2DB7A@1|root,2Z7KK@2|Bacteria,4NGC2@976|Bacteroidetes,2FMN6@200643|Bacteroidia,4AKI8@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG06097 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_115,Glyco_hydro_67N
Bo_00031	411476.BACOVA_00050	5.79e-214	590.0	COG2373@1|root,COG2373@2|Bacteria,4NG2S@976|Bacteroidetes,2FMEP@200643|Bacteroidia,4AN6Q@815|Bacteroidaceae	976|Bacteroidetes	P	COG NOG29071 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	A2M_N,CarboxypepD_reg,Plug
Bo_00032	411476.BACOVA_00051	6.51e-308	838.0	COG1629@1|root,COG2373@1|root,COG1629@2|Bacteria,COG2373@2|Bacteria,4NG2S@976|Bacteroidetes,2FMEP@200643|Bacteroidia,4AN6Q@815|Bacteroidaceae	976|Bacteroidetes	P	COG NOG29071 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	A2M_N,CarboxypepD_reg,Plug
Bo_00033	411476.BACOVA_00052	8.54e-57	176.0	COG1629@1|root,COG1629@2|Bacteria,4PMT0@976|Bacteroidetes,2G0F0@200643|Bacteroidia	976|Bacteroidetes	P	transport	-	-	-	-	-	-	-	-	-	-	-	-	-
Bo_00034	411476.BACOVA_00053	0.0	1410.0	COG3507@1|root,COG3507@2|Bacteria,4NI1B@976|Bacteroidetes,2FNIU@200643|Bacteroidia,4AP5Y@815|Bacteroidaceae	976|Bacteroidetes	G	Belongs to the glycosyl hydrolase 43 family	-	-	-	-	-	-	-	-	-	-	-	-	-
Bo_00035	411476.BACOVA_00054	0.0	1444.0	COG3669@1|root,COG3669@2|Bacteria,4NEDX@976|Bacteroidetes,2FNFV@200643|Bacteroidia,4AT5J@815|Bacteroidaceae	976|Bacteroidetes	G	F5 8 type C domain protein	-	-	3.2.1.51	ko:K01206	ko00511,map00511	-	-	-	ko00000,ko00001,ko01000,ko04147	-	GH29	-	Alpha_L_fucos,CHB_HEX_C_1,F5_F8_type_C,Fn3_assoc
Bo_00036	411476.BACOVA_00056	0.0	937.0	COG1672@1|root,COG1672@2|Bacteria,4NJ2E@976|Bacteroidetes,2FPC6@200643|Bacteroidia,4AMU7@815|Bacteroidaceae	976|Bacteroidetes	S	ATPase (AAA superfamily)	-	-	-	ko:K06921	-	-	-	-	ko00000	-	-	-	ATPase_2,DUF234
Bo_00037	411476.BACOVA_00057	1.55e-253	694.0	28KB0@1|root,2Z9Y4@2|Bacteria,4NDWM@976|Bacteroidetes,2FPJ0@200643|Bacteroidia,4AN9G@815|Bacteroidaceae	976|Bacteroidetes	S	Domain of unknown function (DUF4361)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4361,DUF4973
Bo_00038	411476.BACOVA_00058	0.0	1370.0	COG0614@1|root,COG0614@2|Bacteria,4NHHB@976|Bacteroidetes,2FMQ8@200643|Bacteroidia,4AKWH@815|Bacteroidaceae	976|Bacteroidetes	P	Psort location OuterMembrane, score	-	-	-	ko:K21572	-	-	-	-	ko00000,ko02000	8.A.46.1,8.A.46.3	-	-	SusD-like_3,SusD_RagB
Bo_00039	411476.BACOVA_00059	0.0	2073.0	COG1629@1|root,COG1629@2|Bacteria,4NDXS@976|Bacteroidetes,2FM2D@200643|Bacteroidia,4AK7X@815|Bacteroidaceae	976|Bacteroidetes	P	TonB-linked outer membrane protein, SusC RagA family	-	-	-	-	-	-	-	-	-	-	-	-	CarbopepD_reg_2,Plug,TonB_dep_Rec
Bo_00040	411476.BACOVA_00060	0.0	1070.0	COG3391@1|root,COG3391@2|Bacteria,4NFK2@976|Bacteroidetes,2FQ7Z@200643|Bacteroidia,4AP65@815|Bacteroidaceae	976|Bacteroidetes	S	IPT TIG domain protein	-	-	-	-	-	-	-	-	-	-	-	-	TIG
Bo_00041	411476.BACOVA_00061	3.18e-132	374.0	COG3250@1|root,COG3250@2|Bacteria,4NH5T@976|Bacteroidetes,2FMQ4@200643|Bacteroidia,4AKB3@815|Bacteroidaceae	976|Bacteroidetes	G	COG NOG09951 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	DUF1793,DUF4964,DUF4965,DUF5127
Bo_00042	411476.BACOVA_03866	2.95e-113	340.0	COG4372@1|root,COG4372@2|Bacteria,4PM9B@976|Bacteroidetes,2G0EY@200643|Bacteroidia,4AV6G@815|Bacteroidaceae	976|Bacteroidetes	S	COG COG3436 Transposase and inactivated derivatives	-	-	-	ko:K07484	-	-	-	-	ko00000	-	-	-	DDE_Tnp_IS66,DDE_Tnp_IS66_C,LZ_Tnp_IS66,zf-IS66
Bo_00045	411476.BACOVA_00071	1.14e-104	306.0	COG1390@1|root,COG1390@2|Bacteria,4NP16@976|Bacteroidetes,2FMD8@200643|Bacteroidia,4ANAF@815|Bacteroidaceae	976|Bacteroidetes	C	COG NOG11642 non supervised orthologous group	-	-	-	ko:K02121	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002	3.A.2.2,3.A.2.3	-	-	vATP-synt_E
Bo_00046	411476.BACOVA_00072	9.86e-200	553.0	COG1527@1|root,COG1527@2|Bacteria,4NQJX@976|Bacteroidetes,2FN2E@200643|Bacteroidia,4AKU4@815|Bacteroidaceae	976|Bacteroidetes	C	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	DUF2764
Bo_00047	411476.BACOVA_00073	0.0	1176.0	COG1155@1|root,COG1155@2|Bacteria,4NIB6@976|Bacteroidetes,2FMQ6@200643|Bacteroidia,4AM1M@815|Bacteroidaceae	976|Bacteroidetes	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The V-type alpha chain is a catalytic subunit	atpA	-	3.6.3.14,3.6.3.15	ko:K02117	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002,ko01000	3.A.2.2,3.A.2.3	-	-	ATP-synt_ab,ATP-synt_ab_N,ATP-synt_ab_Xtn
Bo_00048	411476.BACOVA_00074	0.0	872.0	COG1156@1|root,COG1156@2|Bacteria,4NIH8@976|Bacteroidetes,2FNPF@200643|Bacteroidia,4AKCM@815|Bacteroidaceae	976|Bacteroidetes	C	ATP synthase alpha beta family, nucleotide-binding domain protein	ntpB	-	-	ko:K02118	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002	3.A.2.2,3.A.2.3	-	-	ATP-synt_ab,ATP-synt_ab_N
Bo_00049	411476.BACOVA_00075	3.87e-135	383.0	COG1394@1|root,COG1394@2|Bacteria,4NMF2@976|Bacteroidetes,2FM0M@200643|Bacteroidia,4AKA5@815|Bacteroidaceae	976|Bacteroidetes	C	Psort location Cytoplasmic, score 8.96	-	-	-	ko:K02120	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002	3.A.2.2,3.A.2.3	-	-	ATP-synt_D
Bo_00050	411476.BACOVA_00076	0.0	1173.0	COG1269@1|root,COG1269@2|Bacteria,4NGJ9@976|Bacteroidetes,2FMC6@200643|Bacteroidia,4AKR6@815|Bacteroidaceae	976|Bacteroidetes	C	Belongs to the V-ATPase 116 kDa subunit family	-	-	-	ko:K02123	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002	3.A.2.2,3.A.2.3	-	-	V_ATPase_I
Bo_00051	411476.BACOVA_00077	9.77e-97	282.0	COG0636@1|root,COG0636@2|Bacteria,4NPFU@976|Bacteroidetes,2FSVQ@200643|Bacteroidia,4AKZK@815|Bacteroidaceae	976|Bacteroidetes	C	COG COG0636 F0F1-type ATP synthase, subunit c Archaeal vacuolar-type H -ATPase, subunit K	ntpK	-	-	ko:K02124	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002	3.A.2.2,3.A.2.3	-	-	ATP-synt_C
Bo_00052	411476.BACOVA_00079	0.0	1135.0	COG0297@1|root,COG0297@2|Bacteria,4PKEP@976|Bacteroidetes,2FNMM@200643|Bacteroidia,4AMQ0@815|Bacteroidaceae	976|Bacteroidetes	G	Starch synthase	-	-	2.4.1.11	ko:K00693	ko00500,ko01100,ko04151,ko04152,ko04910,ko04922,ko04931,map00500,map01100,map04151,map04152,map04910,map04922,map04931	-	R00292	RC00005	ko00000,ko00001,ko01000,ko01003	-	GT3	-	Glycogen_syn
Bo_00053	411476.BACOVA_00080	0.0	1764.0	COG0058@1|root,COG0058@2|Bacteria,4NGR1@976|Bacteroidetes,2FNN5@200643|Bacteroidia,4AP04@815|Bacteroidaceae	976|Bacteroidetes	G	COG0058 Glucan phosphorylase	glgP	-	2.4.1.1,2.4.1.11,2.4.1.8	ko:K00688,ko:K00691,ko:K16153	ko00500,ko01100,ko01110,ko02026,ko04217,ko04910,ko04922,ko04931,map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931	-	R00292,R01555,R02111	RC00005,RC00049	ko00000,ko00001,ko01000,ko01003	-	GH65,GT3,GT35	-	DUF3417,Glycogen_syn,Phosphorylase
Bo_00054	411476.BACOVA_00081	1.25e-264	724.0	COG1225@1|root,COG1225@2|Bacteria,4P08Q@976|Bacteroidetes,2FWN9@200643|Bacteroidia,4AKZE@815|Bacteroidaceae	976|Bacteroidetes	O	Antioxidant, AhpC TSA family	-	-	-	-	-	-	-	-	-	-	-	-	AhpC-TSA,DUF4369,Thioredoxin_8
Bo_00055	411476.BACOVA_00082	0.0	928.0	COG3842@1|root,COG3842@2|Bacteria,4NEFE@976|Bacteroidetes,2G2S9@200643|Bacteroidia,4AMA4@815|Bacteroidaceae	976|Bacteroidetes	P	Part of the ABC transporter complex PotABCD involved in spermidine putrescine import. Responsible for energy coupling to the transport system	potA	-	3.6.3.31	ko:K10112,ko:K11072,ko:K17324	ko02010,map02010	M00194,M00196,M00197,M00200,M00201,M00206,M00207,M00299,M00491,M00602,M00605,M00606,M00607	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.1,3.A.1.1.35,3.A.1.11.1	-	-	ABC_tran,TOBE_2
Bo_00056	1077285.AGDG01000033_gene4588	1.24e-175	491.0	COG1176@1|root,COG1176@2|Bacteria,4P0H6@976|Bacteroidetes,2FN37@200643|Bacteroidia,4AM62@815|Bacteroidaceae	976|Bacteroidetes	P	Psort location CytoplasmicMembrane, score 10.00	-	-	-	ko:K11071	ko02010,map02010	M00299	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.11.1	-	-	BPD_transp_1
Bo_00057	411476.BACOVA_00084	2.74e-173	485.0	COG1177@1|root,COG1177@2|Bacteria,4PKVT@976|Bacteroidetes,2FNE3@200643|Bacteroidia,4AMFP@815|Bacteroidaceae	976|Bacteroidetes	P	ABC transporter, permease protein	ydcV	-	-	ko:K11070	ko02010,map02010	M00299	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.11.1	-	-	BPD_transp_1
Bo_00058	411476.BACOVA_00085	0.0	902.0	COG0687@1|root,COG0687@2|Bacteria,4NHNY@976|Bacteroidetes,2FNDI@200643|Bacteroidia,4ANH5@815|Bacteroidaceae	976|Bacteroidetes	P	Psort location Periplasmic, score 9.44	potD	-	-	ko:K11069	ko02010,map02010	M00299	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.11.1	-	-	SBP_bac_8
Bo_00059	411476.BACOVA_00086	9.14e-195	539.0	28U74@1|root,2ZGCS@2|Bacteria,4NS63@976|Bacteroidetes,2G2MF@200643|Bacteroidia,4AW0Z@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG19137 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	OMP_b-brl_2
Bo_00060	411476.BACOVA_00087	1.13e-271	743.0	28J57@1|root,2Z913@2|Bacteria,4NF9F@976|Bacteroidetes,2FP11@200643|Bacteroidia,4AKGH@815|Bacteroidaceae	976|Bacteroidetes	S	non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	PCMD
Bo_00061	411476.BACOVA_00088	5.01e-227	625.0	COG3550@1|root,COG3550@2|Bacteria,4NG6N@976|Bacteroidetes,2FMN8@200643|Bacteroidia,4AMIR@815|Bacteroidaceae	976|Bacteroidetes	S	HipA-like C-terminal domain	-	-	2.7.11.1	ko:K07154	-	-	-	-	ko00000,ko01000,ko01001,ko02048	-	-	-	HipA_C
Bo_00062	411476.BACOVA_00089	6.89e-75	223.0	COG3550@1|root,COG3550@2|Bacteria,4NTCR@976|Bacteroidetes,2FU8R@200643|Bacteroidia,4ARCS@815|Bacteroidaceae	976|Bacteroidetes	S	domain protein	-	-	2.7.11.1	ko:K07154	-	-	-	-	ko00000,ko01000,ko01001,ko02048	-	-	-	Couple_hipA
Bo_00063	411476.BACOVA_00090	2.56e-42	139.0	COG3620@1|root,COG3620@2|Bacteria,4NV6Z@976|Bacteroidetes,2FUN7@200643|Bacteroidia,4ASIA@815|Bacteroidaceae	976|Bacteroidetes	K	transcriptional regulator, y4mF family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3,HTH_31
Bo_00064	411476.BACOVA_00092	0.0	1017.0	COG0753@1|root,COG0753@2|Bacteria,4NFQX@976|Bacteroidetes,2FPG9@200643|Bacteroidia,4AKNW@815|Bacteroidaceae	976|Bacteroidetes	P	Belongs to the catalase family	katA	-	1.11.1.6	ko:K03781	ko00380,ko00630,ko01110,ko01130,ko01200,ko04011,ko04016,ko04068,ko04146,ko04211,ko04212,ko04213,ko05014,map00380,map00630,map01110,map01130,map01200,map04011,map04016,map04068,map04146,map04211,map04212,map04213,map05014	M00532	R00009,R00602,R02670	RC00034,RC00767,RC02141,RC02755	ko00000,ko00001,ko00002,ko01000	-	-	-	Catalase,Catalase-rel
Bo_00065	411476.BACOVA_00094	0.0	905.0	COG0334@1|root,COG0334@2|Bacteria,4NEBH@976|Bacteroidetes,2FM43@200643|Bacteroidia,4AKTV@815|Bacteroidaceae	976|Bacteroidetes	C	Belongs to the Glu Leu Phe Val dehydrogenases family	gdhA	GO:0003674,GO:0003824,GO:0004353,GO:0004354,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006536,GO:0006537,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016491,GO:0016638,GO:0016639,GO:0019752,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0055114,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	1.4.1.4	ko:K00262	ko00220,ko00250,ko00910,ko01100,map00220,map00250,map00910,map01100	-	R00248	RC00006,RC02799	ko00000,ko00001,ko01000	-	-	-	ELFV_dehydrog,ELFV_dehydrog_N
Bo_00066	411476.BACOVA_00095	3.15e-31	109.0	2A053@1|root,30N7V@2|Bacteria,4PAV2@976|Bacteroidetes,2FZS3@200643|Bacteroidia,4AUVY@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bo_00067	411476.BACOVA_00096	2.04e-31	110.0	2ESUT@1|root,33KD7@2|Bacteria,4NZK5@976|Bacteroidetes,2FUTN@200643|Bacteroidia,4AS4W@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bo_00068	411476.BACOVA_00097	0.0	1501.0	COG0280@1|root,COG0281@1|root,COG0280@2|Bacteria,COG0281@2|Bacteria,4NFUJ@976|Bacteroidetes,2FM2T@200643|Bacteroidia,4AKYC@815|Bacteroidaceae	976|Bacteroidetes	C	Psort location Cytoplasmic, score	maeB	-	1.1.1.38,1.1.1.40	ko:K00027,ko:K00029	ko00620,ko00710,ko01100,ko01120,ko01200,ko02020,map00620,map00710,map01100,map01120,map01200,map02020	M00169,M00172	R00214,R00216	RC00105	ko00000,ko00001,ko00002,ko01000	-	-	-	Malic_M,PTA_PTB,malic
Bo_00069	411476.BACOVA_00098	2.19e-130	370.0	COG1595@1|root,COG1595@2|Bacteria,4NV8H@976|Bacteroidetes,2FTEK@200643|Bacteroidia,4ARC4@815|Bacteroidaceae	976|Bacteroidetes	K	ECF sigma factor	-	-	-	ko:K03088	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r2,Sigma70_r4_2
Bo_00070	411476.BACOVA_00099	9.98e-246	674.0	COG3712@1|root,COG3712@2|Bacteria,4NNTM@976|Bacteroidetes,2FQW4@200643|Bacteroidia,4AQ4A@815|Bacteroidaceae	976|Bacteroidetes	PT	COG3712 Fe2 -dicitrate sensor, membrane component	-	-	-	-	-	-	-	-	-	-	-	-	DUF4974,FecR
Bo_00071	411476.BACOVA_00101	0.0	2148.0	COG4206@1|root,COG4206@2|Bacteria,4P258@976|Bacteroidetes,2FW53@200643|Bacteroidia,4AWE5@815|Bacteroidaceae	976|Bacteroidetes	P	TonB-linked outer membrane protein, SusC RagA family	-	-	-	-	-	-	-	-	-	-	-	-	CarbopepD_reg_2,Plug,STN,TonB_dep_Rec
Bo_00072	411476.BACOVA_00102	0.0	985.0	COG3193@1|root,COG3193@2|Bacteria,4PKY9@976|Bacteroidetes,2G0F1@200643|Bacteroidia,4AQEX@815|Bacteroidaceae	976|Bacteroidetes	S	Pfam:SusD	-	-	-	ko:K21572	-	-	-	-	ko00000,ko02000	8.A.46.1,8.A.46.3	-	-	SusD-like_3,SusD_RagB
Bo_00073	411476.BACOVA_00103	0.0	940.0	2DBPP@1|root,2ZAA3@2|Bacteria,4NJXG@976|Bacteroidetes,2FRK8@200643|Bacteroidia,4AQ09@815|Bacteroidaceae	976|Bacteroidetes	S	Domain of unknown function (DUF5125)	-	-	-	-	-	-	-	-	-	-	-	-	DUF5016,DUF5125
