## Mon Sep  5 19:20:36 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_jwnvvp3e --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_jwnvvp3e --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_jwnvvp3e/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
Csc_00044	411468.CLOSCI_00046	0.0	1368.0	COG0550@1|root,COG0550@2|Bacteria,1TPUS@1239|Firmicutes,248MG@186801|Clostridia,21YX4@1506553|Lachnoclostridium	186801|Clostridia	L	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone	topA	-	5.99.1.2	ko:K03168	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	Topoisom_bac,Toprim,zf-C4_Topoisom
Csc_00045	411468.CLOSCI_00047	3.92e-176	492.0	COG4465@1|root,COG4465@2|Bacteria,1TS7A@1239|Firmicutes,2480R@186801|Clostridia,21XJ4@1506553|Lachnoclostridium	186801|Clostridia	K	DNA-binding protein that represses the expression of many genes that are induced as cells make the transition from rapid exponential growth to stationary phase. It is a GTP-binding protein that senses the intracellular GTP concentration as an indicator of nutritional limitations. At low GTP concentration it no longer binds GTP and stop to act as a transcriptional repressor	codY	-	-	ko:K03706	-	-	-	-	ko00000,ko03000	-	-	-	CodY,HTH_CodY
Csc_00046	411468.CLOSCI_00048	2.3e-72	216.0	2FDR3@1|root,345S4@2|Bacteria,1W0MB@1239|Firmicutes,24KMN@186801|Clostridia,2232G@1506553|Lachnoclostridium	186801|Clostridia	S	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	-
Csc_00047	411468.CLOSCI_00049	1.76e-57	178.0	COG0234@1|root,COG0234@2|Bacteria,1V9ZM@1239|Firmicutes,24MMM@186801|Clostridia,220V7@1506553|Lachnoclostridium	186801|Clostridia	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter	groS	-	-	ko:K04078	-	-	-	-	ko00000,ko03029,ko03110	-	-	-	Cpn10
Csc_00048	411468.CLOSCI_00050	0.0	997.0	COG0459@1|root,COG0459@2|Bacteria,1TP1T@1239|Firmicutes,248BG@186801|Clostridia,21YIV@1506553|Lachnoclostridium	186801|Clostridia	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions	groL	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	-	ko:K04077	ko03018,ko04212,ko04940,ko05134,ko05152,map03018,map04212,map04940,map05134,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	-	-	-	Cpn60_TCP1
Csc_00049	411468.CLOSCI_00051	3.91e-105	304.0	2E823@1|root,332G5@2|Bacteria,1V8A8@1239|Firmicutes,24NHT@186801|Clostridia,220T4@1506553|Lachnoclostridium	186801|Clostridia	S	Psort location CytoplasmicMembrane, score 9.75	-	-	-	-	-	-	-	-	-	-	-	-	-
Csc_00050	411468.CLOSCI_00052	0.0	949.0	COG0516@1|root,COG0517@1|root,COG0516@2|Bacteria,COG0517@2|Bacteria,1TNZ1@1239|Firmicutes,247PS@186801|Clostridia,21YEE@1506553|Lachnoclostridium	186801|Clostridia	F	Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth	guaB	-	1.1.1.205	ko:K00088	ko00230,ko00983,ko01100,ko01110,map00230,map00983,map01100,map01110	M00050	R01130,R08240	RC00143,RC02207	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	CBS,IMPDH,NMO
Csc_00052	411468.CLOSCI_00053	1.97e-252	691.0	COG2017@1|root,COG2017@2|Bacteria,1TQGJ@1239|Firmicutes,249DZ@186801|Clostridia,21YH5@1506553|Lachnoclostridium	186801|Clostridia	G	Converts alpha-aldose to the beta-anomer	mro	-	5.1.3.3	ko:K01785	ko00010,ko00052,ko01100,ko01110,ko01120,ko01130,map00010,map00052,map01100,map01110,map01120,map01130	M00632	R01602,R10619	RC00563	ko00000,ko00001,ko00002,ko01000	-	-	-	Aldose_epim
Csc_00053	411468.CLOSCI_00054	1.24e-167	468.0	COG5632@1|root,COG5632@2|Bacteria,1V3JT@1239|Firmicutes,24D7K@186801|Clostridia,220BQ@1506553|Lachnoclostridium	186801|Clostridia	M	Ami_2	-	-	3.5.1.28	ko:K01447	-	-	R04112	RC00064,RC00141	ko00000,ko01000	-	-	-	Amidase_2
Csc_00054	411468.CLOSCI_00055	0.0	1307.0	COG0446@1|root,COG1902@1|root,COG0446@2|Bacteria,COG1902@2|Bacteria,1TPM6@1239|Firmicutes,247V1@186801|Clostridia,221XA@1506553|Lachnoclostridium	186801|Clostridia	C	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	Oxidored_FMN,Pyr_redox_2
Csc_00055	411468.CLOSCI_00056	3.35e-215	593.0	COG0583@1|root,COG0583@2|Bacteria,1TRVX@1239|Firmicutes,24B1W@186801|Clostridia,220R2@1506553|Lachnoclostridium	186801|Clostridia	K	LysR substrate binding domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1,LysR_substrate
Csc_00056	411468.CLOSCI_00057	7.4e-181	504.0	COG0703@1|root,COG1605@1|root,COG0703@2|Bacteria,COG1605@2|Bacteria,1VA6Z@1239|Firmicutes,24MQY@186801|Clostridia,22013@1506553|Lachnoclostridium	186801|Clostridia	F	Catalyzes the specific phosphorylation of the 3-hydroxyl group of shikimic acid using ATP as a cosubstrate	aroK	-	2.7.1.71	ko:K00891	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R02412	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000	-	-	-	CM_2,SKI
Csc_00057	411468.CLOSCI_00058	1.31e-118	338.0	COG2179@1|root,COG2179@2|Bacteria,1V6KM@1239|Firmicutes,24KK7@186801|Clostridia,220CC@1506553|Lachnoclostridium	186801|Clostridia	S	HAD superfamily	yqeG	-	-	ko:K07015	-	-	-	-	ko00000	-	-	-	HAD_2,Hydrolase,Hydrolase_like,PGP_phosphatase
Csc_00058	411468.CLOSCI_00059	5e-130	369.0	COG0231@1|root,COG0231@2|Bacteria,1TR8P@1239|Firmicutes,249DV@186801|Clostridia,21Y5H@1506553|Lachnoclostridium	186801|Clostridia	J	Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. Probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase	efp	-	-	ko:K02356	-	-	-	-	ko00000,ko03012	-	-	-	EFP,EFP_N,Elong-fact-P_C
Csc_00059	411468.CLOSCI_00060	1.41e-209	579.0	28PM6@1|root,2ZCAA@2|Bacteria,1V4NT@1239|Firmicutes,24HIP@186801|Clostridia,21ZE7@1506553|Lachnoclostridium	186801|Clostridia	S	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	-
Csc_00061	411468.CLOSCI_00062	1.19e-142	403.0	COG3103@1|root,COG3103@2|Bacteria,1TQGH@1239|Firmicutes,24H31@186801|Clostridia	186801|Clostridia	T	Bacterial SH3 domain homologues	-	-	-	-	-	-	-	-	-	-	-	-	SH3_3
Csc_00062	411468.CLOSCI_00063	3.89e-165	462.0	COG1296@1|root,COG1296@2|Bacteria,1TP8P@1239|Firmicutes,248NN@186801|Clostridia,2207F@1506553|Lachnoclostridium	186801|Clostridia	E	AzlC protein	-	-	-	-	-	-	-	-	-	-	-	-	AzlC
Csc_00063	411468.CLOSCI_00064	5.86e-68	206.0	COG1687@1|root,COG1687@2|Bacteria,1V9YS@1239|Firmicutes,24MSG@186801|Clostridia,220XH@1506553|Lachnoclostridium	186801|Clostridia	E	branched-chain amino acid	azlD	-	-	-	-	-	-	-	-	-	-	-	AzlD
Csc_00064	411468.CLOSCI_00065	1.52e-176	494.0	COG1131@1|root,COG1131@2|Bacteria,1VF25@1239|Firmicutes,248Y7@186801|Clostridia,221H6@1506553|Lachnoclostridium	186801|Clostridia	V	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	-
Csc_00065	411468.CLOSCI_00066	2.39e-163	457.0	COG1131@1|root,COG1131@2|Bacteria,1TPUP@1239|Firmicutes,249FR@186801|Clostridia,21ZW5@1506553|Lachnoclostridium	186801|Clostridia	V	PFAM ABC transporter related	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
Csc_00066	411468.CLOSCI_00067	3.1e-80	238.0	COG1725@1|root,COG1725@2|Bacteria,1VA2B@1239|Firmicutes,24N57@186801|Clostridia,2219F@1506553|Lachnoclostridium	186801|Clostridia	K	Bacterial regulatory proteins, gntR family	-	-	-	-	-	-	-	-	-	-	-	-	GntR
Csc_00067	411468.CLOSCI_00068	2.62e-164	458.0	COG1853@1|root,COG1853@2|Bacteria,1V7DF@1239|Firmicutes,24G44@186801|Clostridia,21YRE@1506553|Lachnoclostridium	186801|Clostridia	C	Flavin reductase like domain	hrb	-	-	-	-	-	-	-	-	-	-	-	Flavin_Reduct,Rubredoxin
Csc_00068	411468.CLOSCI_00069	0.0	1168.0	COG0018@1|root,COG0018@2|Bacteria,1TPEZ@1239|Firmicutes,248JZ@186801|Clostridia,21Z8U@1506553|Lachnoclostridium	186801|Clostridia	J	Arginyl-tRNA synthetase	argS	-	6.1.1.19	ko:K01887	ko00970,map00970	M00359,M00360	R03646	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	Arg_tRNA_synt_N,DALR_1,tRNA-synt_1d
Csc_00069	411468.CLOSCI_00070	7.53e-286	780.0	COG0013@1|root,COG0013@2|Bacteria,1TSBZ@1239|Firmicutes,249VN@186801|Clostridia,21YNS@1506553|Lachnoclostridium	186801|Clostridia	J	Psort location Cytoplasmic, score 9.98	alaXL	-	6.1.1.7	ko:K01872	ko00970,map00970	M00359,M00360	R03038	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	DHHA1,tRNA-synt_2c,tRNA_SAD
Csc_00070	411468.CLOSCI_00071	3.92e-291	796.0	COG0265@1|root,COG0265@2|Bacteria,1TRM8@1239|Firmicutes,247M5@186801|Clostridia,21XSZ@1506553|Lachnoclostridium	186801|Clostridia	O	PDZ DHR GLGF domain protein	degQ	-	3.4.21.107	ko:K04771	ko01503,ko02020,map01503,map02020	M00728	-	-	ko00000,ko00001,ko00002,ko01000,ko01002,ko03110	-	-	-	PDZ_2,Trypsin_2
