## Mon Sep  5 19:00:29 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_o5m4sk1o --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_o5m4sk1o --override -m diamond --dmnd_ignore_warnings -i /emapper_web_jobs/emapper_jobs/user_data/MM_o5m4sk1o/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
BcWH2_00025	1268240.ATFI01000001_gene2610	1.33e-275	754.0	COG0263@1|root,COG0263@2|Bacteria,4NH75@976|Bacteroidetes,2FM31@200643|Bacteroidia,4AM1N@815|Bacteroidaceae	976|Bacteroidetes	E	Catalyzes the transfer of a phosphate group to glutamate to form L-glutamate 5-phosphate	proB	GO:0003674,GO:0003824,GO:0004349,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006560,GO:0006561,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016774,GO:0018130,GO:0019202,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.7.2.11	ko:K00931	ko00330,ko00332,ko01100,ko01130,ko01230,map00330,map00332,map01100,map01130,map01230	M00015	R00239	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000	-	-	-	AA_kinase,PUA
BcWH2_00026	1268240.ATFI01000001_gene2611	0.0	985.0	COG5520@1|root,COG5520@2|Bacteria,4NF4C@976|Bacteroidetes,2FNPT@200643|Bacteroidia,4AM5V@815|Bacteroidaceae	976|Bacteroidetes	G	Belongs to the glycosyl hydrolase 30 family	-	-	3.2.1.45	ko:K01201	ko00511,ko00600,ko01100,ko04142,map00511,map00600,map01100,map04142	-	R01498	RC00059,RC00451	ko00000,ko00001,ko01000	-	GH30	-	Glyco_hydro_30,Glyco_hydro_30C
BcWH2_00027	1268240.ATFI01000001_gene2612	3.82e-262	715.0	COG3507@1|root,COG3507@2|Bacteria,4NIFE@976|Bacteroidetes,2FN8T@200643|Bacteroidia,4AQ1D@815|Bacteroidaceae	976|Bacteroidetes	G	Belongs to the glycosyl hydrolase 43 family	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_43
BcWH2_00028	1268240.ATFI01000001_gene2613	0.0	1720.0	COG1472@1|root,COG1472@2|Bacteria,4NE90@976|Bacteroidetes,2FMCU@200643|Bacteroidia,4AVS2@815|Bacteroidaceae	976|Bacteroidetes	G	Psort location Periplasmic, score	-	-	3.2.1.21	ko:K05349	ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110	-	R00026,R02558,R02887,R02985,R03527,R04949,R04998,R10035,R10039,R10040	RC00049,RC00059,RC00171,RC00262,RC00397,RC00451,RC00714,RC00746,RC01248	ko00000,ko00001,ko01000	-	GH3	-	Fn3-like,Glyco_hydro_3,Glyco_hydro_3_C,PA14
BcWH2_00029	1268240.ATFI01000001_gene2614	0.0	1567.0	COG3537@1|root,COG3537@2|Bacteria,4NI5B@976|Bacteroidetes,2FMQ3@200643|Bacteroidia,4AKKJ@815|Bacteroidaceae	976|Bacteroidetes	G	cog cog3537	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_92
BcWH2_00030	1268240.ATFI01000001_gene2615	3.71e-220	607.0	COG3507@1|root,COG3507@2|Bacteria,4NEWE@976|Bacteroidetes,2FNEX@200643|Bacteroidia,4AQ9W@815|Bacteroidaceae	976|Bacteroidetes	G	Glycosyl hydrolases family 43	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_43
BcWH2_00031	1268240.ATFI01000001_gene2616	0.0	1092.0	COG3507@1|root,COG3507@2|Bacteria,4NHJX@976|Bacteroidetes,2FPY3@200643|Bacteroidia,4AP6Y@815|Bacteroidaceae	976|Bacteroidetes	G	Belongs to the glycosyl hydrolase 43 family	-	-	-	-	-	-	-	-	-	-	-	-	-
BcWH2_00032	1268240.ATFI01000001_gene2617	7.61e-188	521.0	2DC1C@1|root,2ZCDH@2|Bacteria,4NQ5H@976|Bacteroidetes,2FRFA@200643|Bacteroidia,4AQ91@815|Bacteroidaceae	976|Bacteroidetes	S	Protein of unknown function (DUF3823)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3823
BcWH2_00033	1268240.ATFI01000001_gene2618	0.0	1384.0	COG0457@1|root,COG1435@1|root,COG0457@2|Bacteria,COG1435@2|Bacteria,4NE0S@976|Bacteroidetes,2FMZF@200643|Bacteroidia,4APDS@815|Bacteroidaceae	976|Bacteroidetes	F	Pfam:SusD	-	-	-	ko:K21572	-	-	-	-	ko00000,ko02000	8.A.46.1,8.A.46.3	-	-	SusD-like_3,SusD_RagB
BcWH2_00034	1268240.ATFI01000001_gene2619	0.0	2135.0	COG4206@1|root,COG4206@2|Bacteria,4P258@976|Bacteroidetes,2FWW6@200643|Bacteroidia,4AWE3@815|Bacteroidaceae	976|Bacteroidetes	H	TonB-linked outer membrane protein, SusC RagA family	-	-	-	-	-	-	-	-	-	-	-	-	CarbopepD_reg_2,Plug,TonB_dep_Rec
BcWH2_00035	1268240.ATFI01000001_gene2620	0.0	1162.0	2EY6E@1|root,33RF3@2|Bacteria,4P1N9@976|Bacteroidetes,2FRTM@200643|Bacteroidia,4AMSF@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF4988
BcWH2_00036	357276.EL88_11405	5.86e-40	144.0	COG0457@1|root,COG0457@2|Bacteria,4NG7H@976|Bacteroidetes,2FUZ0@200643|Bacteroidia,4ASSJ@815|Bacteroidaceae	976|Bacteroidetes	S	Protein of unknown function (DUF2971)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2971
BcWH2_00039	1268240.ATFI01000001_gene2623	1.27e-144	407.0	COG3385@1|root,COG3385@2|Bacteria,4NX1P@976|Bacteroidetes,2FPSY@200643|Bacteroidia,4AQCN@815|Bacteroidaceae	976|Bacteroidetes	L	COG COG3385 FOG Transposase and inactivated derivatives	-	-	-	-	-	-	-	-	-	-	-	-	DDE_5,DDE_Tnp_1
BcWH2_00040	547042.BACCOPRO_03877	1.85e-149	428.0	COG3385@1|root,COG3385@2|Bacteria,4NX1P@976|Bacteroidetes,2FPSY@200643|Bacteroidia,4AQCN@815|Bacteroidaceae	976|Bacteroidetes	L	COG COG3385 FOG Transposase and inactivated derivatives	-	-	-	-	-	-	-	-	-	-	-	-	DDE_5,DDE_Tnp_1
BcWH2_00041	1268240.ATFI01000001_gene2625	2.82e-235	645.0	COG3677@1|root,COG3677@2|Bacteria,4NJC5@976|Bacteroidetes,2G2VB@200643|Bacteroidia,4AQ5E@815|Bacteroidaceae	976|Bacteroidetes	L	COG NOG14720 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_IS1595,Zn_Tnp_IS1595
BcWH2_00043	1268240.ATFI01000001_gene2627	4.12e-276	754.0	COG2801@1|root,COG2801@2|Bacteria,4NHJD@976|Bacteroidetes,2FQH2@200643|Bacteroidia,4ATI7@815|Bacteroidaceae	976|Bacteroidetes	L	Integrase core domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_29,rve,rve_3
BcWH2_00044	1268240.ATFI01000001_gene2628	0.0	1425.0	COG1554@1|root,COG1554@2|Bacteria,4NEWW@976|Bacteroidetes,2FMF9@200643|Bacteroidia,4AMRU@815|Bacteroidaceae	976|Bacteroidetes	G	COG NOG04001 non supervised orthologous group	-	-	3.2.1.51	ko:K15923	ko00511,map00511	-	-	-	ko00000,ko00001,ko01000	-	GH95	-	Glyco_hyd_65N_2
BcWH2_00045	1268240.ATFI01000001_gene2629	1.35e-302	825.0	COG0014@1|root,COG0014@2|Bacteria,4NEPQ@976|Bacteroidetes,2FN24@200643|Bacteroidia,4AM8R@815|Bacteroidaceae	976|Bacteroidetes	E	Catalyzes the NADPH-dependent reduction of L-glutamate 5-phosphate into L-glutamate 5-semialdehyde and phosphate. The product spontaneously undergoes cyclization to form 1-pyrroline-5- carboxylate	proA	GO:0003674,GO:0003824,GO:0004350,GO:0008150,GO:0008152,GO:0016491,GO:0016620,GO:0016903,GO:0055114	1.2.1.41	ko:K00147	ko00330,ko00332,ko01100,ko01110,ko01130,ko01230,map00330,map00332,map01100,map01110,map01130,map01230	M00015	R03313	RC00684	ko00000,ko00001,ko00002,ko01000	-	-	-	Aldedh
BcWH2_00046	1268240.ATFI01000001_gene2630	3.04e-233	641.0	COG0078@1|root,COG0078@2|Bacteria,4NEYX@976|Bacteroidetes,2FNR9@200643|Bacteroidia,4AM23@815|Bacteroidaceae	976|Bacteroidetes	E	Belongs to the ATCase OTCase family	argF	GO:0000050,GO:0003674,GO:0003824,GO:0004585,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006591,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016740,GO:0016741,GO:0016743,GO:0019627,GO:0019752,GO:0034641,GO:0042450,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0071704,GO:0071941,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.1.3.11,2.1.3.9	ko:K09065,ko:K13043	ko00220,ko01100,ko01230,map00220,map01100,map01230	M00845	R07245,R08937	RC00096	ko00000,ko00001,ko00002,ko01000	-	-	-	OTCace,OTCace_N
BcWH2_00047	1268240.ATFI01000001_gene2631	3.7e-148	417.0	COG2815@1|root,COG2815@2|Bacteria,4NSUI@976|Bacteroidetes,2FPS4@200643|Bacteroidia,4AN7J@815|Bacteroidaceae	976|Bacteroidetes	S	PASTA domain protein	spk1	-	2.7.11.1,6.3.2.4	ko:K01921,ko:K08884,ko:K12132	ko00473,ko00550,ko01100,ko01502,map00473,map00550,map01100,map01502	-	R01150	RC00064,RC00141	ko00000,ko00001,ko01000,ko01001,ko01011	-	-	-	PASTA
BcWH2_00048	1268240.ATFI01000001_gene2632	8.85e-269	734.0	COG0564@1|root,COG0564@2|Bacteria,4NEV3@976|Bacteroidetes,2FMD1@200643|Bacteroidia,4AK85@815|Bacteroidaceae	976|Bacteroidetes	J	Responsible for synthesis of pseudouridine from uracil	rluD	-	5.4.99.23	ko:K06180	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	PseudoU_synth_2,S4
BcWH2_00049	1268240.ATFI01000001_gene2633	3.97e-228	629.0	COG1181@1|root,COG1181@2|Bacteria,4NE9P@976|Bacteroidetes,2FNMC@200643|Bacteroidia,4AK98@815|Bacteroidaceae	976|Bacteroidetes	F	Belongs to the D-alanine--D-alanine ligase family	ddl	-	6.3.2.4	ko:K01921	ko00473,ko00550,ko01100,ko01502,map00473,map00550,map01100,map01502	-	R01150	RC00064,RC00141	ko00000,ko00001,ko01000,ko01011	-	-	-	Dala_Dala_lig_C,Dala_Dala_lig_N
BcWH2_00050	1268240.ATFI01000001_gene2634	6.41e-283	772.0	COG0204@1|root,COG0204@2|Bacteria,4NGR9@976|Bacteroidetes,2FM79@200643|Bacteroidia,4ANNR@815|Bacteroidaceae	976|Bacteroidetes	I	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	Acyltransferase
BcWH2_00051	1268240.ATFI01000001_gene2635	2.6e-165	462.0	2E5ZD@1|root,330NV@2|Bacteria,4NYSD@976|Bacteroidetes,2FSGY@200643|Bacteroidia,4ANYD@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG31798 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	NigD_C,NigD_N
BcWH2_00052	1268240.ATFI01000001_gene2636	2.91e-86	254.0	COG0607@1|root,COG0607@2|Bacteria,4NUPH@976|Bacteroidetes,2FUP0@200643|Bacteroidia,4AQTB@815|Bacteroidaceae	976|Bacteroidetes	P	Rhodanese-like protein	glpE	-	-	-	-	-	-	-	-	-	-	-	Rhodanese
BcWH2_00053	471870.BACINT_00680	6.73e-28	100.0	COG0230@1|root,COG0230@2|Bacteria,4NUTV@976|Bacteroidetes,2FUJ7@200643|Bacteroidia,4AS4R@815|Bacteroidaceae	976|Bacteroidetes	J	Belongs to the bacterial ribosomal protein bL34 family	rpmH	-	-	ko:K02914	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L34
BcWH2_00054	1268240.ATFI01000001_gene2638	9.68e-134	379.0	COG0231@1|root,COG0231@2|Bacteria,4NDXA@976|Bacteroidetes,2FP84@200643|Bacteroidia,4AMEV@815|Bacteroidaceae	976|Bacteroidetes	J	Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. Probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase	efp	GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006412,GO:0006414,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576	-	ko:K02356	-	-	-	-	ko00000,ko03012	-	-	-	EFP,EFP_N,Elong-fact-P_C
BcWH2_00055	1268240.ATFI01000001_gene2639	1.19e-258	709.0	COG4804@1|root,COG4804@2|Bacteria,4NE0Q@976|Bacteroidetes,2FN3T@200643|Bacteroidia,4AMFH@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	DUF1016
BcWH2_00056	1268240.ATFI01000001_gene2640	1.42e-244	671.0	COG1216@1|root,COG1216@2|Bacteria,4NFS6@976|Bacteroidetes,2FNNV@200643|Bacteroidia,4AM31@815|Bacteroidaceae	976|Bacteroidetes	M	Psort location CytoplasmicMembrane, score 9.46	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_2_3,Glycos_transf_2
BcWH2_00057	1268240.ATFI01000001_gene2641	4.83e-162	454.0	COG2003@1|root,COG2003@2|Bacteria,4NFBF@976|Bacteroidetes,2FNF3@200643|Bacteroidia,4AKZP@815|Bacteroidaceae	976|Bacteroidetes	E	Belongs to the UPF0758 family	radC	-	-	ko:K03630	-	-	-	-	ko00000	-	-	-	RadC
BcWH2_00058	1268240.ATFI01000001_gene2642	1.01e-67	205.0	COG2151@1|root,COG2151@2|Bacteria,4NSA9@976|Bacteroidetes,2FT2N@200643|Bacteroidia,4ARB7@815|Bacteroidaceae	976|Bacteroidetes	S	FeS assembly SUF system protein	yitW	-	-	-	-	-	-	-	-	-	-	-	FeS_assembly_P
BcWH2_00059	1268240.ATFI01000001_gene2643	1.35e-193	535.0	COG2908@1|root,COG2908@2|Bacteria,4NEF1@976|Bacteroidetes,2FM2C@200643|Bacteroidia,4AMQN@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score	lpxH	-	3.6.1.54	ko:K03269	ko00540,ko01100,map00540,map01100	M00060	R04549	RC00002	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	Metallophos,Metallophos_2
BcWH2_00060	1268240.ATFI01000001_gene2644	0.0	1159.0	COG1680@1|root,COG3394@1|root,COG1680@2|Bacteria,COG3394@2|Bacteria,4NEVS@976|Bacteroidetes,2FPYR@200643|Bacteroidia,4AMR0@815|Bacteroidaceae	976|Bacteroidetes	G	YdjC-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Beta-lactamase,YdjC
BcWH2_00061	1268240.ATFI01000001_gene2645	4.29e-40	132.0	2A75N@1|root,30W1H@2|Bacteria,4P9ES@976|Bacteroidetes,2FUJ9@200643|Bacteroidia,4ASBQ@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	-
BcWH2_00062	1268240.ATFI01000001_gene2646	0.0	906.0	COG1785@1|root,COG1785@2|Bacteria,4NG3D@976|Bacteroidetes,2FMNA@200643|Bacteroidia,4AN3J@815|Bacteroidaceae	976|Bacteroidetes	P	Belongs to the alkaline phosphatase family	-	-	3.1.3.1	ko:K01077	ko00730,ko00790,ko01100,ko02020,map00730,map00790,map01100,map02020	M00126	R02135,R04620	RC00017	ko00000,ko00001,ko00002,ko00537,ko01000,ko04147	-	-	-	Alk_phosphatase
